session_id,user_id,session_start,session_duration_min
S47000,U4900,12-06-2025,10
S47001,U4900,12-10-2025,11
S47002,U4900,21-01-2025,11
S47003,U4900,25-04-2025,4
S47004,U4900,02-03-2025,20
S47005,U4900,01-04-2025,11
S47006,U4900,13-02-2025,7
S47007,U4901,23-05-2025,13
S47008,U4901,07-08-2025,9
S47009,U4901,24-01-2025,4
S47010,U4901,13-06-2025,7
S47011,U4901,23-01-2025,11
S47012,U4901,06-08-2025,18
S47013,U4901,21-09-2025,3
S47014,U4901,10-12-2025,3
S47015,U4901,01-09-2025,3
S47016,U4901,10-06-2025,14
S47017,U4902,14-05-2025,14
S47018,U4902,13-11-2025,12
S47019,U4902,10-06-2025,7
S47020,U4902,20-03-2025,19
S47021,U4902,22-01-2025,7
S47022,U4902,07-03-2025,3
S47023,U4902,17-08-2025,11
S47024,U4902,15-01-2025,13
S47025,U4902,18-08-2025,13
S47026,U4902,14-04-2025,11
S47027,U4902,02-12-2025,10
S47028,U4903,23-09-2025,11
S47029,U4903,08-01-2025,11
S47030,U4903,19-07-2025,12
S47031,U4903,31-10-2025,8
S47032,U4903,17-09-2025,3
S47033,U4903,30-09-2025,7
S47034,U4903,29-09-2025,11
S47035,U4903,13-09-2025,9
S47036,U4903,11-11-2025,6
S47037,U4903,03-12-2025,4
S47038,U4903,21-03-2025,10
S47039,U4903,30-07-2025,8
S47040,U4903,17-11-2025,17
S47041,U4903,03-10-2025,7
S47042,U4904,14-03-2025,7
S47043,U4904,16-04-2025,11
S47044,U4904,14-12-2025,11
S47045,U4904,04-03-2025,10
S47046,U4905,17-10-2025,4
S47047,U4905,17-08-2025,6
S47048,U4905,12-11-2025,7
S47049,U4905,02-04-2025,12
S47050,U4905,25-03-2025,15
S47051,U4905,01-12-2025,9
S47052,U4905,19-09-2025,13
S47053,U4905,15-10-2025,7
S47054,U4905,24-03-2025,3
S47055,U4905,01-10-2025,6
S47056,U4905,14-11-2025,4
S47057,U4906,07-03-2025,17
S47058,U4906,09-04-2025,12
S47059,U4906,12-07-2025,18
S47060,U4906,13-08-2025,8
S47061,U4906,09-11-2025,3
S47062,U4906,15-08-2025,18
S47063,U4906,20-09-2025,19
S47064,U4906,24-02-2025,5
S47065,U4906,24-06-2025,13
S47066,U4906,04-09-2025,12
S47067,U4907,07-12-2025,6
S47068,U4907,06-04-2025,3
S47069,U4907,25-07-2025,5
S47070,U4907,07-01-2025,10
S47071,U4907,21-10-2025,9
S47072,U4907,19-08-2025,3
S47073,U4907,14-01-2025,18
S47074,U4907,13-04-2025,10
S47075,U4907,13-08-2025,11
S47076,U4907,13-12-2025,10
S47077,U4907,10-07-2025,10
S47078,U4907,05-10-2025,8
S47079,U4907,11-03-2025,12
S47080,U4908,01-10-2025,13
S47081,U4908,24-04-2025,16
S47082,U4908,16-12-2025,7
S47083,U4908,25-05-2025,9
S47084,U4908,15-07-2025,12
S47085,U4908,14-10-2025,20
S47086,U4908,04-04-2025,11
S47087,U4908,06-07-2025,12
S47088,U4908,14-03-2025,3
S47089,U4908,20-11-2025,6
S47090,U4908,19-02-2025,12
S47091,U4908,23-07-2025,9
S47092,U4908,09-08-2025,14
S47093,U4908,14-12-2025,16
S47094,U4909,31-07-2025,7
S47095,U4909,17-11-2025,8
S47096,U4909,01-02-2025,14
S47097,U4909,21-11-2025,15
S47098,U4909,16-04-2025,10
S47099,U4909,25-02-2025,7
S47100,U4909,30-07-2025,11
S47101,U4909,25-06-2025,8
S47102,U4909,10-05-2025,6
S47103,U4909,06-08-2025,10
S47104,U4909,20-09-2025,9
S47105,U4910,21-04-2025,7
S47106,U4910,05-09-2025,12
S47107,U4910,19-04-2025,9
S47108,U4910,19-11-2025,11
S47109,U4910,20-02-2025,5
S47110,U4911,11-04-2025,6
S47111,U4911,18-06-2025,8
S47112,U4911,09-05-2025,7
S47113,U4911,03-09-2025,7
S47114,U4911,29-11-2025,19
S47115,U4911,05-04-2025,5
S47116,U4912,01-11-2025,4
S47117,U4912,22-10-2025,20
S47118,U4912,31-05-2025,20
S47119,U4912,19-12-2025,13
S47120,U4912,07-09-2025,12
S47121,U4912,04-04-2025,7
S47122,U4912,12-01-2025,14
S47123,U4913,08-08-2025,12
S47124,U4913,09-04-2025,12
S47125,U4913,08-10-2025,10
S47126,U4913,15-12-2025,8
S47127,U4913,08-02-2025,8
S47128,U4913,06-03-2025,7
S47129,U4913,17-05-2025,12
S47130,U4914,15-07-2025,8
S47131,U4914,25-06-2025,10
S47132,U4914,17-08-2025,8
S47133,U4914,05-12-2025,10
S47134,U4914,09-07-2025,7
S47135,U4914,25-03-2025,10
S47136,U4915,21-12-2025,3
S47137,U4915,07-01-2025,5
S47138,U4915,09-04-2025,10
S47139,U4915,03-01-2025,9
S47140,U4915,11-05-2025,8
S47141,U4915,17-11-2025,5
S47142,U4915,21-03-2025,3
S47143,U4916,10-08-2025,12
S47144,U4916,22-04-2025,9
S47145,U4916,22-10-2025,8
S47146,U4916,26-04-2025,7
S47147,U4916,02-08-2025,17
S47148,U4917,19-02-2025,19
S47149,U4917,17-09-2025,6
S47150,U4917,20-12-2025,15
S47151,U4917,12-09-2025,13
S47152,U4917,19-09-2025,10
S47153,U4917,06-05-2025,3
S47154,U4917,15-09-2025,11
S47155,U4917,01-01-2025,11
S47156,U4917,16-05-2025,5
S47157,U4918,21-08-2025,6
S47158,U4918,02-02-2025,12
S47159,U4918,17-06-2025,19
S47160,U4918,20-12-2025,6
S47161,U4918,07-07-2025,18
S47162,U4918,05-08-2025,12
S47163,U4918,12-10-2025,11
S47164,U4918,09-08-2025,3
S47165,U4919,29-11-2025,20
S47166,U4919,06-12-2025,7
S47167,U4919,09-08-2025,6
S47168,U4919,15-11-2025,10
S47169,U4919,30-09-2025,19
S47170,U4919,23-07-2025,3
S47171,U4919,12-09-2025,17
S47172,U4919,12-06-2025,8
S47173,U4919,02-08-2025,7
S47174,U4919,24-02-2025,8
S47175,U4919,20-07-2025,3
S47176,U4919,07-07-2025,16
S47177,U4919,25-03-2025,6
S47178,U4920,22-04-2025,20
S47179,U4920,12-09-2025,6
S47180,U4920,23-04-2025,11
S47181,U4920,12-05-2025,7
S47182,U4920,17-11-2025,9
S47183,U4920,29-10-2025,7
S47184,U4920,04-11-2025,14
S47185,U4920,07-11-2025,12
S47186,U4920,20-03-2025,4
S47187,U4920,15-03-2025,13
S47188,U4920,26-01-2025,12
S47189,U4920,18-11-2025,6
S47190,U4920,22-02-2025,11
S47191,U4920,26-01-2025,3
S47192,U4920,16-08-2025,10
S47193,U4921,26-03-2025,4
S47194,U4921,07-03-2025,10
S47195,U4921,10-12-2025,12
S47196,U4921,08-08-2025,6
S47197,U4921,09-09-2025,8
S47198,U4921,12-03-2025,6
S47199,U4921,20-05-2025,4
S47200,U4921,04-11-2025,3
S47201,U4921,08-10-2025,12
S47202,U4921,11-02-2025,7
S47203,U4921,18-10-2025,7
S47204,U4921,13-01-2025,8
S47205,U4922,13-04-2025,9
S47206,U4922,23-05-2025,11
S47207,U4922,30-10-2025,6
S47208,U4922,26-03-2025,4
S47209,U4922,18-06-2025,15
S47210,U4922,15-02-2025,9
S47211,U4922,30-11-2025,19
S47212,U4922,12-01-2025,6
S47213,U4922,03-07-2025,14
S47214,U4922,12-06-2025,5
S47215,U4922,13-01-2025,8
S47216,U4923,25-01-2025,11
S47217,U4923,25-03-2025,16
S47218,U4923,21-03-2025,5
S47219,U4923,03-10-2025,10
S47220,U4923,28-11-2025,14
S47221,U4923,21-02-2025,8
S47222,U4923,20-05-2025,14
S47223,U4923,07-08-2025,7
S47224,U4923,06-12-2025,5
S47225,U4923,15-01-2025,4
S47226,U4923,15-03-2025,18
S47227,U4923,26-04-2025,6
S47228,U4924,07-02-2025,11
S47229,U4924,18-01-2025,4
S47230,U4924,11-05-2025,10
S47231,U4924,23-03-2025,11
S47232,U4924,02-02-2025,9
S47233,U4924,04-04-2025,8
S47234,U4925,22-07-2025,7
S47235,U4925,11-02-2025,6
S47236,U4925,21-05-2025,8
S47237,U4925,09-12-2025,15
S47238,U4925,26-05-2025,11
S47239,U4925,16-03-2025,12
S47240,U4926,12-09-2025,7
S47241,U4926,12-07-2025,11
S47242,U4926,15-11-2025,7
S47243,U4926,05-06-2025,13
S47244,U4926,11-09-2025,6
S47245,U4926,09-04-2025,13
S47246,U4926,13-10-2025,5
S47247,U4926,15-08-2025,5
S47248,U4926,24-02-2025,11
S47249,U4926,05-07-2025,12
S47250,U4926,05-02-2025,11
S47251,U4926,17-10-2025,11
S47252,U4926,18-02-2025,14
S47253,U4927,07-11-2025,8
S47254,U4927,18-01-2025,8
S47255,U4927,18-05-2025,9
S47256,U4927,03-12-2025,7
S47257,U4927,23-06-2025,5
S47258,U4927,11-08-2025,9
S47259,U4927,16-08-2025,6
S47260,U4927,15-08-2025,6
S47261,U4927,17-10-2025,12
S47262,U4928,17-12-2025,10
S47263,U4928,03-03-2025,4
S47264,U4928,20-09-2025,6
S47265,U4928,04-05-2025,10
S47266,U4928,30-09-2025,16
S47267,U4928,14-09-2025,4
S47268,U4928,23-06-2025,8
S47269,U4928,23-08-2025,16
S47270,U4928,01-09-2025,6
S47271,U4928,14-09-2025,5
S47272,U4928,08-01-2025,5
S47273,U4928,02-04-2025,9
S47274,U4928,05-11-2025,12
S47275,U4928,20-05-2025,12
S47276,U4928,17-04-2025,6
S47277,U4929,18-12-2025,6
S47278,U4929,27-11-2025,11
S47279,U4929,06-07-2025,12
S47280,U4929,13-04-2025,13
S47281,U4929,21-01-2025,7
S47282,U4929,25-02-2025,10
S47283,U4929,16-05-2025,4
S47284,U4929,18-09-2025,9
S47285,U4929,01-05-2025,10
S47286,U4929,01-08-2025,12
S47287,U4929,03-12-2025,13
S47288,U4929,14-02-2025,20
S47289,U4929,13-11-2025,8
S47290,U4929,27-03-2025,7
S47291,U4929,05-04-2025,11
S47292,U4930,10-03-2025,12
S47293,U4930,01-09-2025,18
S47294,U4930,10-03-2025,4
S47295,U4930,14-06-2025,18
S47296,U4930,13-05-2025,14
S47297,U4930,15-01-2025,7
S47298,U4930,01-12-2025,12
S47299,U4930,23-07-2025,10
S47300,U4930,16-10-2025,9
S47301,U4930,19-04-2025,7
S47302,U4931,18-05-2025,3
S47303,U4931,06-01-2025,7
S47304,U4931,22-10-2025,20
S47305,U4931,13-10-2025,11
S47306,U4931,02-05-2025,17
S47307,U4931,24-03-2025,9
S47308,U4932,06-09-2025,14
S47309,U4932,12-12-2025,3
S47310,U4932,14-06-2025,14
S47311,U4932,02-04-2025,14
S47312,U4932,22-07-2025,6
S47313,U4933,23-01-2025,9
S47314,U4933,08-02-2025,8
S47315,U4933,19-01-2025,12
S47316,U4933,25-05-2025,19
S47317,U4933,15-06-2025,17
S47318,U4933,12-12-2025,4
S47319,U4933,09-07-2025,6
S47320,U4933,10-10-2025,11
S47321,U4933,21-11-2025,19
S47322,U4933,09-02-2025,7
S47323,U4933,17-08-2025,7
S47324,U4933,15-10-2025,13
S47325,U4933,07-06-2025,11
S47326,U4933,03-08-2025,13
S47327,U4934,26-03-2025,11
S47328,U4934,17-01-2025,13
S47329,U4934,03-10-2025,19
S47330,U4934,05-05-2025,8
S47331,U4934,07-06-2025,6
S47332,U4934,22-08-2025,3
S47333,U4934,06-01-2025,6
S47334,U4934,12-03-2025,9
S47335,U4934,30-06-2025,6
S47336,U4934,01-04-2025,18
S47337,U4934,04-05-2025,6
S47338,U4935,07-12-2025,12
S47339,U4935,07-10-2025,7
S47340,U4935,05-01-2025,12
S47341,U4935,18-11-2025,14
S47342,U4935,01-09-2025,9
S47343,U4935,12-01-2025,8
S47344,U4935,07-12-2025,8
S47345,U4935,16-05-2025,7
S47346,U4935,03-01-2025,3
S47347,U4935,13-03-2025,10
S47348,U4935,20-10-2025,8
S47349,U4936,06-07-2025,15
S47350,U4936,13-10-2025,16
S47351,U4936,12-01-2025,8
S47352,U4936,02-01-2025,7
S47353,U4936,08-08-2025,4
S47354,U4936,21-12-2025,6
S47355,U4936,14-11-2025,6
S47356,U4936,17-12-2025,16
S47357,U4936,10-08-2025,15
S47358,U4936,10-08-2025,12
S47359,U4936,09-05-2025,9
S47360,U4936,02-04-2025,15
S47361,U4936,27-03-2025,9
S47362,U4936,15-11-2025,12
S47363,U4937,16-12-2025,6
S47364,U4937,01-06-2025,8
S47365,U4937,01-07-2025,18
S47366,U4937,10-12-2025,9
S47367,U4937,31-05-2025,12
S47368,U4937,22-09-2025,15
S47369,U4937,04-03-2025,16
S47370,U4937,01-02-2025,3
S47371,U4937,02-05-2025,16
S47372,U4938,10-03-2025,8
S47373,U4938,17-10-2025,13
S47374,U4938,02-11-2025,15
S47375,U4938,15-05-2025,20
S47376,U4938,06-09-2025,10
S47377,U4938,09-07-2025,7
S47378,U4938,17-07-2025,5
S47379,U4938,15-11-2025,7
S47380,U4938,07-02-2025,15
S47381,U4938,22-12-2025,14
S47382,U4938,02-10-2025,3
S47383,U4938,12-02-2025,10
S47384,U4938,09-09-2025,8
S47385,U4938,02-01-2025,11
S47386,U4938,20-04-2025,8
S47387,U4939,09-08-2025,17
S47388,U4939,04-10-2025,5
S47389,U4939,13-09-2025,10
S47390,U4939,10-08-2025,3
S47391,U4939,15-12-2025,15
S47392,U4939,03-06-2025,9
S47393,U4939,05-08-2025,7
S47394,U4939,02-09-2025,4
S47395,U4939,20-12-2025,11
S47396,U4939,04-01-2025,5
S47397,U4939,26-03-2025,10
S47398,U4939,17-12-2025,4
S47399,U4939,17-06-2025,10
S47400,U4939,05-01-2025,13
S47401,U4939,16-02-2025,14
S47402,U4940,11-03-2025,11
S47403,U4940,25-05-2025,11
S47404,U4940,07-09-2025,11
S47405,U4940,17-09-2025,18
S47406,U4940,06-12-2025,3
S47407,U4940,06-02-2025,5
S47408,U4940,03-06-2025,5
S47409,U4940,15-10-2025,12
S47410,U4940,05-12-2025,9
S47411,U4940,11-04-2025,4
S47412,U4940,17-07-2025,6
S47413,U4940,06-11-2025,11
S47414,U4940,06-01-2025,18
S47415,U4940,17-07-2025,15
S47416,U4940,10-01-2025,6
S47417,U4941,18-01-2025,10
S47418,U4941,16-09-2025,9
S47419,U4941,17-11-2025,19
S47420,U4941,04-10-2025,13
S47421,U4941,16-07-2025,8
S47422,U4941,15-08-2025,10
S47423,U4941,22-08-2025,3
S47424,U4941,16-11-2025,4
S47425,U4941,03-10-2025,8
S47426,U4941,12-10-2025,19
S47427,U4941,19-02-2025,8
S47428,U4941,15-05-2025,14
S47429,U4941,11-03-2025,19
S47430,U4941,21-01-2025,14
S47431,U4942,20-03-2025,7
S47432,U4942,31-01-2025,7
S47433,U4942,25-01-2025,16
S47434,U4942,20-11-2025,19
S47435,U4943,15-09-2025,7
S47436,U4943,20-01-2025,5
S47437,U4943,13-05-2025,8
S47438,U4943,01-06-2025,10
S47439,U4943,18-10-2025,10
S47440,U4943,02-08-2025,5
S47441,U4944,09-08-2025,11
S47442,U4944,09-01-2025,4
S47443,U4944,04-10-2025,14
S47444,U4944,20-08-2025,9
S47445,U4944,18-08-2025,4
S47446,U4944,19-03-2025,18
S47447,U4944,17-04-2025,12
S47448,U4944,17-03-2025,10
S47449,U4944,07-09-2025,19
S47450,U4944,12-12-2025,12
S47451,U4944,02-02-2025,18
S47452,U4944,29-10-2025,17
S47453,U4945,08-08-2025,7
S47454,U4945,14-01-2025,7
S47455,U4945,20-02-2025,8
S47456,U4945,13-11-2025,9
S47457,U4945,18-11-2025,16
S47458,U4945,18-05-2025,5
S47459,U4945,05-01-2025,5
S47460,U4945,28-09-2025,19
S47461,U4945,08-01-2025,9
S47462,U4945,06-07-2025,7
S47463,U4945,19-11-2025,11
S47464,U4945,20-01-2025,7
S47465,U4945,02-07-2025,19
S47466,U4945,08-06-2025,6
S47467,U4945,03-11-2025,20
S47468,U4946,16-08-2025,6
S47469,U4946,13-11-2025,10
S47470,U4946,07-04-2025,10
S47471,U4946,23-08-2025,4
S47472,U4946,13-11-2025,12
S47473,U4946,21-06-2025,12
S47474,U4946,14-04-2025,9
S47475,U4946,20-02-2025,4
S47476,U4946,13-10-2025,15
S47477,U4946,24-05-2025,7
S47478,U4946,01-04-2025,13
S47479,U4947,10-08-2025,10
S47480,U4947,10-03-2025,3
S47481,U4947,18-08-2025,12
S47482,U4947,18-09-2025,18
S47483,U4947,08-04-2025,9
S47484,U4947,13-06-2025,15
S47485,U4947,06-10-2025,15
S47486,U4947,16-01-2025,17
S47487,U4947,09-03-2025,16
S47488,U4947,20-10-2025,15
S47489,U4947,05-08-2025,6
S47490,U4947,02-07-2025,10
S47491,U4947,15-03-2025,10
S47492,U4947,29-11-2025,16
S47493,U4948,10-08-2025,18
S47494,U4948,29-11-2025,17
S47495,U4948,23-10-2025,14
S47496,U4948,02-12-2025,10
S47497,U4948,03-08-2025,11
S47498,U4948,10-08-2025,20
S47499,U4948,13-04-2025,11
S47500,U4948,15-02-2025,13
S47501,U4948,25-01-2025,8
S47502,U4948,18-04-2025,5
S47503,U4948,06-04-2025,10
S47504,U4949,18-11-2025,11
S47505,U4949,16-03-2025,12
S47506,U4949,02-06-2025,9
S47507,U4949,09-11-2025,13
S47508,U4949,11-11-2025,5
S47509,U4949,20-09-2025,18
S47510,U4949,02-09-2025,8
S47511,U4949,23-04-2025,7
S47512,U4949,20-11-2025,4
S47513,U4949,22-03-2025,12
S47514,U4949,02-02-2025,10
S47515,U4949,01-04-2025,12
S47516,U4949,12-01-2025,4
S47517,U4950,15-04-2025,3
S47518,U4950,08-03-2025,10
S47519,U4950,03-01-2025,19
S47520,U4950,06-02-2025,9
S47521,U4950,11-10-2025,14
S47522,U4950,28-10-2025,7
S47523,U4950,04-05-2025,4
S47524,U4950,23-08-2025,10
S47525,U4950,20-02-2025,9
S47526,U4951,19-08-2025,11
S47527,U4951,06-12-2025,6
S47528,U4951,06-04-2025,8
S47529,U4951,05-06-2025,5
S47530,U4951,19-10-2025,11
S47531,U4951,18-08-2025,15
S47532,U4951,11-06-2025,16
S47533,U4951,11-05-2025,10
S47534,U4952,20-02-2025,10
S47535,U4952,26-05-2025,17
S47536,U4952,14-06-2025,20
S47537,U4952,08-01-2025,6
S47538,U4952,25-01-2025,5
S47539,U4952,22-11-2025,16
S47540,U4952,09-06-2025,19
S47541,U4952,01-06-2025,16
S47542,U4953,20-12-2025,7
S47543,U4953,22-02-2025,4
S47544,U4953,25-05-2025,16
S47545,U4953,22-12-2025,20
S47546,U4953,21-09-2025,5
S47547,U4953,20-11-2025,12
S47548,U4953,05-05-2025,7
S47549,U4953,04-12-2025,18
S47550,U4953,07-02-2025,8
S47551,U4953,10-08-2025,3
S47552,U4954,25-04-2025,12
S47553,U4954,07-07-2025,11
S47554,U4954,29-09-2025,18
S47555,U4954,11-02-2025,9
S47556,U4954,07-04-2025,10
S47557,U4954,13-07-2025,18
S47558,U4954,11-07-2025,9
S47559,U4954,16-01-2025,6
S47560,U4954,05-02-2025,20
S47561,U4954,09-06-2025,8
S47562,U4954,11-03-2025,7
S47563,U4954,26-01-2025,4
S47564,U4955,05-05-2025,9
S47565,U4955,24-03-2025,4
S47566,U4955,15-01-2025,8
S47567,U4955,09-08-2025,9
S47568,U4955,16-05-2025,4
S47569,U4955,01-10-2025,16
S47570,U4955,12-09-2025,6
S47571,U4956,21-02-2025,11
S47572,U4956,14-07-2025,12
S47573,U4956,03-05-2025,20
S47574,U4956,08-03-2025,20
S47575,U4956,03-11-2025,19
S47576,U4956,03-01-2025,8
S47577,U4956,11-08-2025,11
S47578,U4956,02-02-2025,4
S47579,U4956,24-05-2025,11
S47580,U4956,03-03-2025,20
S47581,U4956,19-01-2025,7
S47582,U4956,02-02-2025,13
S47583,U4956,13-09-2025,18
S47584,U4956,20-04-2025,3
S47585,U4956,13-07-2025,12
S47586,U4957,30-11-2025,3
S47587,U4957,08-07-2025,8
S47588,U4957,22-02-2025,4
S47589,U4957,09-03-2025,18
S47590,U4957,17-09-2025,8
S47591,U4957,13-01-2025,13
S47592,U4957,02-09-2025,7
S47593,U4957,08-03-2025,7
S47594,U4957,15-03-2025,12
S47595,U4957,17-04-2025,18
S47596,U4957,02-02-2025,4
S47597,U4958,01-05-2025,7
S47598,U4958,23-06-2025,17
S47599,U4958,08-02-2025,12
S47600,U4958,05-11-2025,9
S47601,U4958,23-08-2025,6
S47602,U4958,04-03-2025,10
S47603,U4958,20-01-2025,11
S47604,U4958,20-01-2025,8
S47605,U4958,21-01-2025,13
S47606,U4958,04-05-2025,8
S47607,U4958,15-07-2025,9
S47608,U4958,06-07-2025,15
S47609,U4959,05-05-2025,6
S47610,U4959,30-10-2025,15
S47611,U4959,11-02-2025,8
S47612,U4959,05-11-2025,6
S47613,U4959,25-01-2025,4
S47614,U4960,17-01-2025,4
S47615,U4960,28-11-2025,20
S47616,U4960,17-07-2025,11
S47617,U4960,17-04-2025,10
S47618,U4960,22-11-2025,6
S47619,U4960,08-06-2025,7
S47620,U4960,19-09-2025,7
S47621,U4961,16-10-2025,8
S47622,U4961,25-06-2025,4
S47623,U4961,22-12-2025,6
S47624,U4961,21-03-2025,11
S47625,U4961,08-09-2025,10
S47626,U4961,23-01-2025,11
S47627,U4961,06-08-2025,13
S47628,U4961,01-06-2025,10
S47629,U4961,15-12-2025,8
S47630,U4961,08-11-2025,10
S47631,U4961,07-07-2025,15
S47632,U4961,05-12-2025,10
S47633,U4961,11-08-2025,20
S47634,U4961,18-06-2025,8
S47635,U4962,29-11-2025,20
S47636,U4962,15-10-2025,4
S47637,U4962,09-07-2025,16
S47638,U4962,19-05-2025,9
S47639,U4962,13-07-2025,7
S47640,U4962,03-04-2025,11
S47641,U4962,04-02-2025,3
S47642,U4962,02-05-2025,10
S47643,U4962,10-03-2025,10
S47644,U4962,01-02-2025,19
S47645,U4962,23-05-2025,15
S47646,U4962,12-06-2025,3
S47647,U4963,04-07-2025,11
S47648,U4963,11-08-2025,8
S47649,U4963,18-09-2025,7
S47650,U4963,19-05-2025,3
S47651,U4963,15-02-2025,3
S47652,U4963,24-02-2025,10
S47653,U4963,17-05-2025,5
S47654,U4963,13-05-2025,3
S47655,U4963,08-01-2025,9
S47656,U4963,05-12-2025,11
S47657,U4963,06-02-2025,8
S47658,U4963,09-11-2025,20
S47659,U4963,11-02-2025,7
S47660,U4963,06-10-2025,6
S47661,U4963,14-11-2025,10
S47662,U4964,16-05-2025,5
S47663,U4964,22-12-2025,7
S47664,U4964,05-08-2025,6
S47665,U4964,12-01-2025,9
S47666,U4965,30-10-2025,19
S47667,U4965,09-03-2025,19
S47668,U4965,02-08-2025,12
S47669,U4965,14-10-2025,6
S47670,U4965,13-02-2025,16
S47671,U4965,09-06-2025,10
S47672,U4965,12-12-2025,6
S47673,U4965,06-10-2025,19
S47674,U4965,01-08-2025,3
S47675,U4965,28-09-2025,9
S47676,U4966,18-08-2025,19
S47677,U4966,08-09-2025,10
S47678,U4966,17-07-2025,10
S47679,U4966,10-01-2025,12
S47680,U4966,27-03-2025,6
S47681,U4966,06-01-2025,12
S47682,U4966,31-07-2025,14
S47683,U4966,25-03-2025,6
S47684,U4966,07-07-2025,12
S47685,U4966,04-01-2025,4
S47686,U4966,16-03-2025,4
S47687,U4966,20-11-2025,19
S47688,U4966,21-09-2025,18
S47689,U4966,27-03-2025,11
S47690,U4967,01-11-2025,11
S47691,U4967,10-06-2025,9
S47692,U4967,23-06-2025,6
S47693,U4967,16-12-2025,7
S47694,U4967,24-02-2025,13
S47695,U4967,13-01-2025,5
S47696,U4967,22-10-2025,9
S47697,U4967,20-02-2025,4
S47698,U4967,05-06-2025,7
S47699,U4968,18-01-2025,7
S47700,U4968,19-04-2025,9
S47701,U4968,14-10-2025,8
S47702,U4968,21-10-2025,7
S47703,U4968,15-11-2025,6
S47704,U4968,04-01-2025,9
S47705,U4968,17-04-2025,17
S47706,U4968,06-02-2025,10
S47707,U4968,15-09-2025,8
S47708,U4968,21-08-2025,8
S47709,U4968,12-08-2025,19
S47710,U4968,18-03-2025,11
S47711,U4968,21-03-2025,3
S47712,U4968,05-09-2025,19
S47713,U4969,18-03-2025,20
S47714,U4969,02-01-2025,14
S47715,U4969,09-10-2025,10
S47716,U4969,10-01-2025,20
S47717,U4969,05-06-2025,12
S47718,U4969,07-02-2025,9
S47719,U4969,02-03-2025,13
S47720,U4969,19-10-2025,14
S47721,U4969,13-07-2025,11
S47722,U4969,08-04-2025,19
S47723,U4969,04-05-2025,9
S47724,U4969,12-02-2025,9
S47725,U4969,16-01-2025,6
S47726,U4969,05-05-2025,19
S47727,U4970,22-05-2025,14
S47728,U4970,05-08-2025,7
S47729,U4970,07-07-2025,9
S47730,U4970,14-02-2025,4
S47731,U4970,12-04-2025,13
S47732,U4970,15-07-2025,19
S47733,U4971,14-11-2025,10
S47734,U4971,20-02-2025,11
S47735,U4971,27-11-2025,6
S47736,U4971,20-12-2025,3
S47737,U4971,21-12-2025,6
S47738,U4971,02-02-2025,12
S47739,U4971,24-08-2025,7
S47740,U4971,05-05-2025,15
S47741,U4971,17-03-2025,10
S47742,U4971,12-06-2025,9
S47743,U4972,22-11-2025,15
S47744,U4972,30-07-2025,6
S47745,U4972,30-11-2025,14
S47746,U4972,02-03-2025,11
S47747,U4972,04-04-2025,10
S47748,U4972,20-06-2025,6
S47749,U4972,07-09-2025,17
S47750,U4973,03-04-2025,10
S47751,U4973,23-10-2025,6
S47752,U4973,07-07-2025,15
S47753,U4973,31-01-2025,12
S47754,U4973,24-06-2025,16
S47755,U4973,01-05-2025,10
S47756,U4973,28-10-2025,9
S47757,U4974,29-11-2025,10
S47758,U4974,02-06-2025,7
S47759,U4974,04-05-2025,4
S47760,U4974,01-07-2025,13
S47761,U4974,12-11-2025,10
S47762,U4974,29-08-2025,10
S47763,U4974,09-05-2025,6
S47764,U4974,21-05-2025,7
S47765,U4974,25-01-2025,6
S47766,U4974,29-08-2025,10
S47767,U4974,22-08-2025,9
S47768,U4975,22-11-2025,10
S47769,U4975,24-04-2025,9
S47770,U4975,01-12-2025,9
S47771,U4975,21-06-2025,14
S47772,U4975,08-10-2025,12
S47773,U4975,12-06-2025,3
S47774,U4975,22-07-2025,12
S47775,U4975,13-09-2025,19
S47776,U4975,02-11-2025,12
S47777,U4976,17-09-2025,10
S47778,U4976,18-08-2025,13
S47779,U4976,10-12-2025,9
S47780,U4976,09-12-2025,10
S47781,U4976,17-04-2025,3
S47782,U4976,13-01-2025,9
S47783,U4976,12-08-2025,8
S47784,U4976,02-06-2025,11
S47785,U4976,25-07-2025,16
S47786,U4976,19-02-2025,16
S47787,U4976,12-03-2025,11
S47788,U4976,03-07-2025,18
S47789,U4976,02-02-2025,8
S47790,U4976,23-06-2025,11
S47791,U4976,23-09-2025,14
S47792,U4977,29-08-2025,11
S47793,U4977,01-09-2025,17
S47794,U4977,02-12-2025,9
S47795,U4977,20-08-2025,16
S47796,U4977,21-10-2025,20
S47797,U4977,13-07-2025,10
S47798,U4977,10-03-2025,3
S47799,U4977,10-06-2025,11
S47800,U4977,19-09-2025,12
S47801,U4977,12-04-2025,14
S47802,U4977,21-06-2025,11
S47803,U4978,09-12-2025,10
S47804,U4978,08-10-2025,6
S47805,U4978,30-10-2025,8
S47806,U4978,06-10-2025,15
S47807,U4978,13-10-2025,7
S47808,U4978,15-01-2025,12
S47809,U4978,22-03-2025,10
S47810,U4978,11-01-2025,6
S47811,U4978,09-05-2025,4
S47812,U4978,26-01-2025,8
S47813,U4978,16-10-2025,19
S47814,U4978,08-09-2025,17
S47815,U4979,29-10-2025,9
S47816,U4979,13-06-2025,14
S47817,U4979,20-11-2025,3
S47818,U4979,11-02-2025,3
S47819,U4979,10-12-2025,7
S47820,U4980,24-07-2025,12
S47821,U4980,01-12-2025,13
